winSize,hiddenLayers,neurons,function,learning_rate,batchSize,epochs,r2,mae,rmse
20,7,512,relu,0.0011954154740267393,128,epochs,0.9313390254974365,0.1433905065059662,0.2664419114589691
20,7,256,relu,0.001607551090066799,128,epochs,0.9338805079460144,0.1404104083776474,0.26146426796913147
30,6,512,tanh,0.0017613828140480112,128,epochs,0.8584499955177307,0.25457215309143066,0.36794933676719666
20,6,1024,tanh,0.0008712096062933195,128,epochs,0.849062442779541,0.28219181299209595,0.3950446844100952
30,4,256,relu,0.00022227581923818567,64,epochs,0.8958052396774292,0.22434383630752563,0.31568649411201477
30,7,512,relu,0.00020429210542565997,128,epochs,0.9300892353057861,0.16288606822490692,0.2585861086845398
30,7,256,tanh,0.0002804910308539233,128,epochs,0.9137089252471924,0.20125208795070648,0.2872870862483978
20,7,256,tanh,0.0004505613807935687,64,epochs,0.9263623952865601,0.19220151007175446,0.27592897415161133
30,5,1024,relu,0.0022929431852719757,64,epochs,0.8899562358856201,0.2259136289358139,0.32442614436149597
20,4,512,tanh,0.00030976261391388164,128,epochs,0.9269380569458008,0.19655871391296387,0.2748483717441559
30,7,512,relu,0.0005075282890252643,64,epochs,0.9337458610534668,0.12187929451465607,0.251732736825943
20,5,256,relu,0.0008550735741650201,64,epochs,0.9398788809776306,0.13621509075164795,0.2493223249912262
30,6,512,relu,0.0008106605496708461,64,epochs,0.9364380240440369,0.13023939728736877,0.24656523764133453
30,7,512,relu,0.00013001537614377344,64,epochs,0.93520188331604,0.14689050614833832,0.24895121157169342
20,4,512,tanh,0.0009823856523899477,64,epochs,0.9313012361526489,0.18043111264705658,0.2665152847766876
30,7,256,tanh,0.002761730847162143,128,epochs,0.7583039402961731,0.3502725064754486,0.4808037579059601
30,7,512,tanh,0.00030440856966995264,64,epochs,0.9335081577301025,0.15741612017154694,0.25218385457992554
30,6,256,tanh,0.0018898583527103018,64,epochs,0.8309198617935181,0.2854233682155609,0.4021419584751129
30,4,1024,relu,0.00013440624340891805,128,epochs,0.9218957424163818,0.18504159152507782,0.2733193635940552
30,7,512,relu,0.00013790500419900948,64,epochs,0.9329075217247009,0.1557667851448059,0.2533203065395355
30,7,1024,tanh,0.0003370666551820436,128,epochs,0.9344497919082642,0.1496068388223648,0.25039175152778625
20,5,256,relu,0.0012820559549906539,128,epochs,0.9433625936508179,0.13577573001384735,0.2419910877943039
20,5,512,relu,0.0003477936142136345,128,epochs,0.9373605251312256,0.16420811414718628,0.25449052453041077
20,6,1024,relu,0.0009053249360958576,128,epochs,0.9391404390335083,0.13045652210712433,0.25084882974624634
30,6,256,relu,0.00023917599300936029,128,epochs,0.9101304411888123,0.2020851969718933,0.2931833863258362
20,5,256,tanh,0.0001342058239060406,64,epochs,0.9230887293815613,0.20144763588905334,0.2819957733154297
20,7,512,tanh,0.0002792734812970747,128,epochs,0.9269487857818604,0.18653462827205658,0.2748282551765442
20,5,512,relu,0.00017202265253727316,64,epochs,0.9349846839904785,0.16443519294261932,0.2592718303203583
30,6,256,relu,0.00027049381203088314,128,epochs,0.9137270450592041,0.1972336769104004,0.2872568964958191
30,5,512,relu,0.0006559089667553672,64,epochs,0.9374817609786987,0.12552136182785034,0.24453246593475342
20,6,1024,tanh,0.0004557536683961581,128,epochs,0.9302416443824768,0.16705772280693054,0.2685627341270447
30,7,256,relu,0.002158411935797967,128,epochs,0.9177070260047913,0.1605292558670044,0.2805527448654175
20,6,1024,relu,0.0013952868662325093,64,epochs,0.9363622665405273,0.15245912969112396,0.2565104365348816
30,7,256,tanh,0.0003326148113334112,128,epochs,0.9321324229240417,0.16980314254760742,0.2547793388366699
30,6,1024,tanh,0.0016609212904064171,64,epochs,0.8356751799583435,0.28686654567718506,0.39644655585289
30,4,1024,tanh,0.000416745919501939,64,epochs,0.9320088028907776,0.17617325484752655,0.25501134991645813
30,4,256,tanh,0.0006665449749215465,128,epochs,0.9281043410301208,0.1845054179430008,0.2622312307357788
20,5,1024,relu,0.00029249955358148083,64,epochs,0.943209707736969,0.12408436834812164,0.24231742322444916
20,7,256,relu,0.0005591949710513144,128,epochs,0.9274097084999084,0.1527162343263626,0.273959755897522
30,5,512,relu,0.0024143610984916903,64,epochs,0.9050533771514893,0.2112307846546173,0.3013511598110199
30,6,1024,tanh,0.001701469661809099,128,epochs,0.47765564918518066,0.5384092926979065,0.7068243622779846
20,7,1024,tanh,0.00032937142029256086,128,epochs,0.9316458106040955,0.18334035575389862,0.26584604382514954
20,7,256,tanh,0.0013093559538158263,128,epochs,0.9278944730758667,0.17063577473163605,0.27304351329803467
20,6,256,tanh,0.00014111316952778523,128,epochs,0.9175674915313721,0.20609848201274872,0.29194220900535583
20,7,512,tanh,0.0008607739212936171,128,epochs,0.9413539171218872,0.1382397711277008,0.24624474346637726
30,6,1024,tanh,0.002035047385477738,64,epochs,0.7766531705856323,0.3379739820957184,0.4621925950050354
20,4,512,relu,0.0013821479676600786,64,epochs,0.9326657056808472,0.16687725484371185,0.2638552486896515
20,4,512,relu,0.00027545563676258144,128,epochs,0.9168932437896729,0.20564304292201996,0.2931337356567383
20,5,256,relu,0.0008208006285355226,128,epochs,0.9408411383628845,0.14715492725372314,0.24731896817684174
20,5,512,tanh,0.0004890527989036839,64,epochs,0.9246413707733154,0.1778758466243744,0.2791348099708557
20,4,512,tanh,0.0030302436012035745,128,epochs,0.8562175035476685,0.2818378806114197,0.38556766510009766
30,5,512,tanh,0.00014453728782803308,128,epochs,0.9125205874443054,0.20127995312213898,0.28925836086273193
20,7,512,relu,0.0007061444099095591,64,epochs,0.9346155524253845,0.13112741708755493,0.2600069046020508
20,6,256,relu,0.0008537618501292095,64,epochs,0.9337479472160339,0.14121577143669128,0.2617262303829193
30,4,1024,tanh,0.0012546992890503435,64,epochs,0.8129644393920898,0.30664604902267456,0.4229559302330017
20,5,256,tanh,0.0006255738130320629,128,epochs,0.916663408279419,0.20068155229091644,0.29353877902030945
30,6,256,tanh,0.002781889909982268,64,epochs,0.8124099969863892,0.30060532689094543,0.42358240485191345
30,4,512,relu,0.00024928024769688123,64,epochs,0.931580662727356,0.17098075151443481,0.25581297278404236
30,7,1024,tanh,0.00014538485019664256,64,epochs,0.9289629459381104,0.18684279918670654,0.26066073775291443
20,4,1024,tanh,0.0023124984890065085,128,epochs,0.7062718868255615,0.39116260409355164,0.5510872006416321
20,6,512,relu,0.00013989042768314846,64,epochs,0.9395318627357483,0.14491769671440125,0.250040739774704
30,5,512,relu,0.0017804903530381708,128,epochs,0.9273666143417358,0.1525619775056839,0.26357313990592957
30,5,512,relu,0.002960680733066168,128,epochs,0.9090405702590942,0.18555337190628052,0.2949557900428772
30,5,256,tanh,0.00013724929923861356,64,epochs,0.9051156044006348,0.21011941134929657,0.3012523949146271
30,5,256,relu,0.00012674044546334465,64,epochs,0.8906933069229126,0.2252519279718399,0.3233378231525421
20,4,512,relu,0.0030289419948966493,128,epochs,0.9246301651000977,0.17766311764717102,0.2791556417942047
20,5,256,tanh,0.0015310063654085805,64,epochs,0.9335612058639526,0.1593242585659027,0.2620948255062103
20,7,1024,relu,0.0013137051805828864,128,epochs,0.9267456531524658,0.13834571838378906,0.2752099931240082
20,4,1024,tanh,0.00048647864767772866,64,epochs,0.9301814436912537,0.18579383194446564,0.26867854595184326
20,7,1024,tanh,0.00012889500083146713,64,epochs,0.9308135509490967,0.1826227754354477,0.26745954155921936
30,7,1024,tanh,0.000479262144118157,128,epochs,0.9103623032569885,0.19272100925445557,0.2928049862384796
20,7,512,relu,0.00041756141129417135,128,epochs,0.9359582662582397,0.13069380819797516,0.25732335448265076
30,6,256,tanh,0.00012609560862573773,64,epochs,0.9040740132331848,0.2127005010843277,0.30290138721466064
20,4,1024,tanh,0.0010116258005937783,128,epochs,0.9155744910240173,0.20743833482265472,0.2954502999782562
20,6,1024,tanh,0.0003368753847460741,64,epochs,0.9377810955047607,0.15850038826465607,0.2536347508430481
30,4,512,relu,0.0016249202716017625,64,epochs,0.920648455619812,0.18321987986564636,0.2754930555820465
30,4,256,tanh,0.0011325259430739953,128,epochs,0.9222484230995178,0.1850980967283249,0.272701621055603
20,7,256,relu,0.0012925685617691835,64,epochs,0.9219826459884644,0.15608778595924377,0.2840162515640259
20,6,512,tanh,0.0014630306682120928,64,epochs,0.7137959003448486,0.38060033321380615,0.5439832210540771
20,6,512,tanh,0.000535170982271682,128,epochs,0.9286597371101379,0.1743372231721878,0.2715907096862793
30,4,512,tanh,0.0006171648179261348,128,epochs,0.9286040663719177,0.1837373822927475,0.2613183259963989
20,5,512,relu,0.001415872970362258,128,epochs,0.9379918575286865,0.12926095724105835,0.2532048523426056
30,5,256,tanh,0.0006293228804689371,64,epochs,0.937319278717041,0.15727956593036652,0.24484997987747192
20,7,1024,relu,0.0004511587588895064,128,epochs,0.9378348588943481,0.12139018625020981,0.25352510809898376
30,6,256,tanh,0.00010746940354179405,128,epochs,0.8989620208740234,0.21575814485549927,0.3108676075935364
30,4,512,relu,0.00023172597184190985,128,epochs,0.9135974049568176,0.20116694271564484,0.28747260570526123
30,5,512,relu,0.00013018743372666602,64,epochs,0.9337060451507568,0.1629798412322998,0.2518083453178406
30,5,256,relu,0.00016583123207241813,64,epochs,0.8973191976547241,0.2196318656206131,0.3133845925331116
20,5,1024,tanh,0.0004965118325369725,128,epochs,0.935346245765686,0.16581477224826813,0.2585500180721283
30,6,256,tanh,0.00012659874129601368,128,epochs,0.9104649424552917,0.20250926911830902,0.29263725876808167
20,6,512,tanh,0.0001138704058022508,128,epochs,0.9174600839614868,0.20277991890907288,0.29213228821754456
30,7,1024,relu,0.00047271627579227674,64,epochs,0.9315322041511536,0.11848743259906769,0.2559034824371338
30,4,1024,relu,0.0001144756687524917,128,epochs,0.9184294939041138,0.19300785660743713,0.27931851148605347
30,6,512,tanh,0.00041034967696158175,128,epochs,0.9353877902030945,0.1714804619550705,0.24859380722045898
20,6,256,tanh,0.000266821278509542,64,epochs,0.9157768487930298,0.2126585841178894,0.29509595036506653
30,7,256,relu,0.0002913216969951583,128,epochs,0.8935477137565613,0.22411970794200897,0.31908804178237915
20,7,1024,tanh,0.0001064990678812199,128,epochs,0.9158188104629517,0.21460388600826263,0.29502248764038086
20,4,512,relu,0.0005774768370385423,64,epochs,0.9450910091400146,0.140252023935318,0.23826996982097626
20,7,256,relu,0.00018675358641342003,64,epochs,0.9206203818321228,0.1890384554862976,0.28648510575294495
30,6,1024,tanh,0.00022439047427739284,64,epochs,0.941989541053772,0.15053711831569672,0.23555174469947815
30,7,512,tanh,0.0014695557144111945,128,epochs,0.7330581545829773,0.3739016056060791,0.5052908062934875
20,7,512,relu,0.0011670822545582055,64,epochs,0.9304349422454834,0.14664141833782196,0.26819032430648804
20,7,256,relu,0.0016790161896834642,128,epochs,0.9313713312149048,0.1427076905965805,0.2663792073726654
30,4,512,relu,0.00011022530730286788,64,epochs,0.9054278135299683,0.21093840897083282,0.3007563352584839
20,5,256,tanh,0.0023773562018712616,128,epochs,0.9292879700660706,0.1788051575422287,0.2703922688961029
30,4,256,relu,0.00024203930245948887,64,epochs,0.9128022193908691,0.200184628367424,0.2887924313545227
20,6,256,tanh,0.00015232546681680478,64,epochs,0.9231566786766052,0.20087724924087524,0.28187111020088196
30,4,1024,relu,0.0011962349631914238,128,epochs,0.9368857145309448,0.1510079801082611,0.24569527804851532
30,5,1024,relu,0.0006098553478484048,128,epochs,0.9353145360946655,0.1332733929157257,0.24873466789722443
20,7,512,relu,0.000898475392664237,128,epochs,0.936321496963501,0.12700289487838745,0.2565925717353821
20,6,256,relu,0.00033763586213249444,128,epochs,0.9166285991668701,0.20000429451465607,0.29360005259513855
30,5,256,relu,0.0011859532959194086,128,epochs,0.9270590543746948,0.1624559760093689,0.2641305923461914
20,6,512,tanh,0.0030456784711792593,128,epochs,0.8599782586097717,0.2769758403301239,0.38049179315567017
20,6,512,relu,0.0015812976199848477,128,epochs,0.9263388514518738,0.14804713428020477,0.2759731709957123
20,7,1024,tanh,0.00035564801610816577,128,epochs,0.9398282766342163,0.1486404538154602,0.2494271993637085
20,6,512,relu,0.00013185705347396878,128,epochs,0.9269169569015503,0.18549148738384247,0.2748880386352539
30,6,512,relu,0.0012308966609157976,128,epochs,0.9250076413154602,0.14579197764396667,0.2678190767765045
30,6,1024,relu,0.0026864829858410117,64,epochs,0.8867465257644653,0.22882908582687378,0.32912346720695496
20,5,1024,tanh,0.00034932194837893396,64,epochs,0.9301230907440186,0.18036745488643646,0.2687908113002777
30,4,1024,relu,0.0006225723408786937,128,epochs,0.9403266310691833,0.1411137580871582,0.2389039397239685
20,5,512,tanh,0.002345923029770947,64,epochs,0.8625228404998779,0.27546656131744385,0.37701869010925293
30,7,256,relu,0.00015980583275832864,64,epochs,0.918110728263855,0.18977753818035126,0.2798636555671692
30,6,1024,relu,0.0006683373329222243,128,epochs,0.9425749778747559,0.11461123079061508,0.23436009883880615
20,6,1024,relu,0.0001520700478571885,64,epochs,0.943334698677063,0.12451385706663132,0.2420506477355957
30,7,1024,relu,0.0008277945140647724,64,epochs,0.9303805232048035,0.13238579034805298,0.2580467760562897
30,4,256,tanh,0.0009194071653532694,128,epochs,0.925474226474762,0.18128164112567902,0.2669847011566162
20,5,512,relu,0.0017663884231265297,64,epochs,0.9164594411849976,0.1780039519071579,0.29389771819114685
30,6,256,tanh,0.00019699394579877859,128,epochs,0.9160057902336121,0.19764934480190277,0.2834378182888031
20,5,256,tanh,0.0018356716729059613,64,epochs,0.857855498790741,0.2747337818145752,0.38336512446403503
30,5,1024,tanh,0.0008455954539793938,64,epochs,0.8880908489227295,0.22677025198936462,0.32716429233551025
30,7,256,tanh,0.0002793513710088545,64,epochs,0.9298379421234131,0.17721638083457947,0.2590503990650177
30,5,512,tanh,0.0012626984059466893,128,epochs,0.9242833256721497,0.17349034547805786,0.2691093683242798
20,6,256,tanh,0.00015268025043264547,128,epochs,0.9162998795509338,0.20992541313171387,0.294178307056427
30,5,256,tanh,0.002515517267696675,128,epochs,0.9188512563705444,0.17851050198078156,0.2785954475402832
30,6,512,relu,0.00013648145462153495,128,epochs,0.9233941435813904,0.18416054546833038,0.2706848978996277
20,6,512,tanh,0.0002683011734760446,64,epochs,0.9411264061927795,0.16135075688362122,0.2467220425605774
30,7,512,relu,0.00039890771108704373,64,epochs,0.9423142671585083,0.11673690378665924,0.23489145934581757
30,4,256,relu,0.0003898123273940258,128,epochs,0.9271895885467529,0.18050304055213928,0.2638942301273346
30,4,256,relu,0.00016052939182659666,128,epochs,0.8789162039756775,0.23800896108150482,0.34031108021736145
20,6,1024,tanh,0.00017528835637990698,128,epochs,0.9336920380592346,0.1756245195865631,0.2618366777896881
30,7,256,tanh,0.0003139492069646589,64,epochs,0.9203492999076843,0.18406710028648376,0.2760118842124939
20,7,512,relu,0.0012080924451088203,128,epochs,0.9325489401817322,0.13140547275543213,0.26408398151397705
20,5,256,relu,0.0001932753603863727,128,epochs,0.9110249280929565,0.21598473191261292,0.3033064901828766
30,7,1024,relu,0.0011446240011958471,64,epochs,0.9274479746818542,0.15526558458805084,0.2634255290031433
30,6,1024,tanh,0.0010322927205756217,128,epochs,0.7096796631813049,0.38619422912597656,0.5269529223442078
20,6,512,relu,0.001084825455386447,128,epochs,0.9368933439254761,0.1336829662322998,0.25543782114982605
30,4,1024,tanh,0.0022061787255103515,128,epochs,0.7690951824188232,0.3447076380252838,0.4699477553367615
30,4,512,relu,0.0003307845914662752,128,epochs,0.9204687476158142,0.18860678374767303,0.27580490708351135
20,6,1024,tanh,0.00016066061763224127,64,epochs,0.930569589138031,0.1805487871170044,0.2679307162761688
20,4,256,tanh,0.0003129251256091858,128,epochs,0.9096475839614868,0.21896110475063324,0.3056451082229614
20,7,1024,tanh,0.0005202029140293807,64,epochs,0.4617496132850647,0.5465221405029297,0.7460016012191772
20,5,1024,relu,0.0023433900873539057,64,epochs,0.9015045166015625,0.21504707634449005,0.31912124156951904
30,7,256,tanh,0.0020659259549712316,64,epochs,0.7008174657821655,0.39393025636672974,0.5349351763725281
30,5,1024,tanh,0.00025659939155502846,64,epochs,0.9400657415390015,0.15441131591796875,0.2394256442785263
20,4,1024,tanh,0.0015351524026073157,64,epochs,0.7249027490615845,0.3745955228805542,0.5333235263824463
30,7,1024,tanh,0.00013492942038567616,64,epochs,0.9463228583335876,0.13955837488174438,0.22658319771289825
20,7,512,tanh,0.00028373882082227355,64,epochs,0.9378000497817993,0.15023545920848846,0.2535961866378784
30,6,256,tanh,0.0010693267467483266,128,epochs,0.9371124505996704,0.15186433494091034,0.2452535629272461
20,5,256,tanh,0.0001697377132814043,128,epochs,0.9182875752449036,0.20941191911697388,0.2906642258167267
20,5,1024,relu,0.0006141295352204561,128,epochs,0.9454037547111511,0.11921670287847519,0.2375904768705368
20,5,256,tanh,0.0019130618497193276,128,epochs,0.9232202768325806,0.17218630015850067,0.2817545235157013
20,7,256,tanh,0.00015773080134207874,128,epochs,0.9235169291496277,0.19817787408828735,0.28120970726013184
20,7,512,relu,0.001314336970708002,64,epochs,0.9332358837127686,0.15700660645961761,0.2627357244491577
20,7,256,tanh,0.0004104879414313053,64,epochs,0.937633216381073,0.15310139954090118,0.2539359927177429
30,7,512,relu,0.0010570500014588176,64,epochs,0.9227393269538879,0.14868775010108948,0.27183935046195984
20,5,256,relu,0.00293586461127124,128,epochs,0.9206681847572327,0.178336039185524,0.28639885783195496
20,5,512,tanh,0.00017087638977638893,64,epochs,0.9275773763656616,0.1908993422985077,0.2736431956291199
30,4,256,relu,0.000126164262786849,64,epochs,0.8842787742614746,0.23440879583358765,0.33268991112709045
20,5,1024,relu,0.00040123427606358653,64,epochs,0.942811906337738,0.11944527179002762,0.24316462874412537
20,6,256,tanh,0.0007348728827640217,128,epochs,0.9388400912284851,0.15261587500572205,0.2514669597148895
30,6,512,relu,0.0006840331939497223,64,epochs,0.9381189346313477,0.11662812530994415,0.24328307807445526
30,6,1024,tanh,0.00040962717959496897,128,epochs,0.935491144657135,0.16632512211799622,0.2483949512243271
20,6,1024,relu,0.0016168295572056243,64,epochs,0.9167321920394897,0.18238483369350433,0.2934175729751587
20,6,256,tanh,0.000933380615781175,128,epochs,0.9280409812927246,0.18507002294063568,0.27276599407196045
20,6,512,relu,0.0020437637306156575,64,epochs,0.9212362170219421,0.17391961812973022,0.28537172079086304
30,5,512,tanh,0.002726023784905699,64,epochs,0.8213495016098022,0.3047123849391937,0.4133663773536682
30,5,1024,relu,0.00039350303802731954,64,epochs,0.9402086734771729,0.11963483691215515,0.23913991451263428
30,6,512,tanh,0.0005877935417314354,128,epochs,0.9393272995948792,0.15748167037963867,0.2408961057662964
30,5,512,tanh,0.00041772960551875345,64,epochs,0.9404528737068176,0.1514345407485962,0.2386511266231537
30,6,256,relu,0.00031246251852761083,128,epochs,0.9031268358230591,0.213344007730484,0.30439308285713196
30,6,512,tanh,0.0004911831926635781,128,epochs,0.9394047260284424,0.15320643782615662,0.24074238538742065
20,4,256,relu,0.0014012262523901574,128,epochs,0.9359990358352661,0.1698116809129715,0.2572413384914398
20,4,256,tanh,0.000362911757890137,128,epochs,0.9237135052680969,0.19608959555625916,0.28084808588027954
30,4,256,tanh,0.0006362197613057847,128,epochs,0.9324688911437988,0.1728213131427765,0.2541469931602478
30,5,256,relu,0.0006117558088597625,64,epochs,0.93366938829422,0.1458565592765808,0.25187787413597107
30,7,256,tanh,0.0027475568753031693,128,epochs,0.7624605894088745,0.3435095548629761,0.47665145993232727
20,4,256,tanh,0.0003705919943905964,128,epochs,0.918415367603302,0.20248733460903168,0.29043683409690857
20,7,512,tanh,0.0007059678798012115,64,epochs,0.8072013258934021,0.31225377321243286,0.4464775323867798
30,6,256,relu,0.001063268909780611,128,epochs,0.9335476160049438,0.13339591026306152,0.25210896134376526
30,4,256,relu,0.0013439456464010003,128,epochs,0.9374128580093384,0.15369117259979248,0.2446671426296234
20,7,1024,tanh,0.00037650376297531117,64,epochs,0.7097176313400269,0.38062551617622375,0.5478452444076538
20,7,256,relu,0.0003242568203510145,128,epochs,0.9209463000297546,0.18872934579849243,0.2858964204788208
20,6,1024,tanh,0.00044439781951209666,128,epochs,0.932024359703064,0.18038369715213776,0.2651088237762451
20,4,512,relu,0.0003715352202216057,64,epochs,0.9420647621154785,0.15180887281894684,0.24474796652793884
20,4,512,tanh,0.0003466380604521836,128,epochs,0.9242086410522461,0.20010273158550262,0.27993518114089966
30,7,256,relu,0.00013627878813813092,64,epochs,0.9122288823127747,0.19937455654144287,0.2897402346134186
30,7,256,relu,0.000721008934069207,64,epochs,0.9330090284347534,0.13179129362106323,0.25312861800193787
20,4,256,tanh,0.0002593837755005434,128,epochs,0.912075400352478,0.2130652815103531,0.3015107810497284
20,7,1024,relu,0.00048617480575902344,64,epochs,0.9335095286369324,0.11956547945737839,0.26219677925109863
30,7,512,tanh,0.0016719111919723556,64,epochs,0.5042179822921753,0.5191173553466797,0.6886181831359863
30,6,512,tanh,0.0028290760897032295,64,epochs,0.7731862664222717,0.34188446402549744,0.46576595306396484
20,5,1024,relu,0.0010533409049331421,64,epochs,0.936432957649231,0.14204098284244537,0.25636783242225647
30,4,512,tanh,0.00016172184377705987,128,epochs,0.8966766595840454,0.21927624940872192,0.31436359882354736
30,7,256,tanh,0.003062322474375671,128,epochs,0.7684450149536133,0.34352657198905945,0.4706088900566101
30,4,512,relu,0.00014589961230840893,64,epochs,0.9221185445785522,0.18766635656356812,0.27292928099632263
20,7,512,tanh,0.00014418391956204103,64,epochs,0.9289534687995911,0.1871064305305481,0.2710310220718384
20,7,512,tanh,0.0004949881622713873,64,epochs,0.9392154812812805,0.14433865249156952,0.2506940960884094
20,5,512,tanh,0.0003270393577702791,64,epochs,0.9359322190284729,0.17170485854148865,0.25737565755844116
30,6,256,tanh,0.00011668756548336807,64,epochs,0.8914555311203003,0.22565941512584686,0.3222084045410156
20,5,1024,relu,0.000672768168136744,128,epochs,0.9426161646842957,0.12130876630544662,0.2435804158449173
20,5,1024,tanh,0.0003920789867804066,64,epochs,0.9340252876281738,0.17211690545082092,0.2611778974533081
20,5,512,relu,0.0007345508367670341,64,epochs,0.942020833492279,0.12334080785512924,0.24484066665172577
30,6,1024,tanh,0.0008259668772973549,64,epochs,0.5306243300437927,0.5019466280937195,0.6700286269187927
30,4,1024,relu,0.0002949705223728034,64,epochs,0.9448943734169006,0.12554802000522614,0.22957845032215118
20,7,512,relu,0.0007281302386379867,128,epochs,0.9332981109619141,0.1332329958677292,0.2626132369041443
20,5,512,tanh,0.00016234719995934324,128,epochs,0.9228599071502686,0.20098063349723816,0.2824149429798126
20,7,256,relu,0.0016704131913358943,128,epochs,0.9306620955467224,0.15061995387077332,0.267752081155777
20,4,1024,relu,0.0015625047073096194,64,epochs,0.9254007935523987,0.1811293661594391,0.27772486209869385
30,5,512,tanh,0.000667712146737276,64,epochs,0.9310482740402222,0.17274028062820435,0.25680628418922424
